character_name,create_date,cube_type,miracle_time_flag,item_equip_part,item_level,target_item,potential_option_grade,additional_potential_option_grade,before_potential_options,before_additional_potential_options,after_potential_options,after_additional_potential_options
팬터엄반짝,2023-03-06T23:21:26+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:25+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '공격력 : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:23+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '공격력 : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:21+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 3% 확률로 32의 MP 회복', 'grade': '레어'}, {'value': '마력 : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:20+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 10% 확률로 3레벨 암흑효과 적용', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '공격 시 3% 확률로 32의 MP 회복', 'grade': '레어'}, {'value': '마력 : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:18+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 10% 확률로 3레벨 암흑효과 적용', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:16+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:15+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 3% 확률로 32의 MP 회복', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:13+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 10% 확률로 3레벨 암흑효과 적용', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 3% 확률로 32의 MP 회복', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:10+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 5% 확률로 2레벨 빙결효과 적용', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 10% 확률로 3레벨 암흑효과 적용', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:08+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 5% 확률로 2레벨 빙결효과 적용', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:06+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:04+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 10% 확률로 3레벨 암흑효과 적용', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
팬터엄반짝,2023-03-06T23:21:03+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 제스터,레어,노멀,"[{'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '마력 : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 10% 확률로 3레벨 암흑효과 적용', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T20:01:13+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 건,레어,노멀,"[{'value': '공격 시 3% 확률로 32의 HP 회복', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '공격 시 3% 확률로 32의 MP 회복', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T20:01:11+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 건,레어,노멀,"[{'value': 'INT : +3%', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 3% 확률로 32의 HP 회복', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T20:01:09+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 건,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': 'INT : +3%', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T20:01:07+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 건,레어,노멀,"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T20:01:06+09:00,수상한 큐브,이벤트 적용되지 않음,무기,120,브히제르 건,레어,노멀,"[{'value': '공격 시 3% 확률로 32의 HP 회복', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T17:33:52+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,이터널 매그넘,레어,노멀,"[{'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '최대 MP : +50', 'grade': '노멀'}, {'value': '최대 MP : +50', 'grade': '노멀'}]",[],"[{'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T17:33:50+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,이터널 매그넘,레어,노멀,"[{'value': '최대 MP : +100', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '최대 MP : +50', 'grade': '노멀'}, {'value': '최대 MP : +50', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T17:33:48+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,이터널 매그넘,레어,노멀,"[{'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}, {'value': '최대 MP : +50', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +100', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T17:33:47+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,이터널 매그넘,레어,노멀,"[{'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}, {'value': '최대 MP : +50', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
메카닉반짝,2023-03-06T17:05:23+09:00,수상한 큐브,이벤트 적용되지 않음,장갑,60,블랙 슐트,에픽,노멀,"[{'value': '몬스터 처치 시 15% 확률로 65의 MP 회복', 'grade': '에픽'}, {'value': '방어력 : +2%', 'grade': '레어'}, {'value': 'DEX : +8', 'grade': '레어'}]",[],"[{'value': 'DEX : +4%', 'grade': '에픽'}, {'value': '최대 MP : +2%', 'grade': '레어'}, {'value': 'DEX : +8', 'grade': '레어'}]",[]
메카닉반짝,2023-03-06T17:05:22+09:00,수상한 큐브,이벤트 적용되지 않음,장갑,60,블랙 슐트,에픽,노멀,"[{'value': '피격 시 20% 확률로 20의 데미지 무시', 'grade': '에픽'}, {'value': '방어력 : +2%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '레어'}]",[],"[{'value': '몬스터 처치 시 15% 확률로 65의 MP 회복', 'grade': '에픽'}, {'value': '방어력 : +2%', 'grade': '레어'}, {'value': 'DEX : +8', 'grade': '레어'}]",[]
메카닉반짝,2023-03-06T17:05:20+09:00,수상한 큐브,이벤트 적용되지 않음,장갑,60,블랙 슐트,에픽,노멀,"[{'value': 'LUK : +4%', 'grade': '에픽'}, {'value': '피격 시 30% 확률로 27의 데미지 무시', 'grade': '에픽'}, {'value': '최대 MP : +2%', 'grade': '레어'}]",[],"[{'value': '피격 시 20% 확률로 20의 데미지 무시', 'grade': '에픽'}, {'value': '방어력 : +2%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '레어'}]",[]
메카닉반짝,2023-03-06T17:05:18+09:00,수상한 큐브,이벤트 적용되지 않음,장갑,60,블랙 슐트,에픽,노멀,"[{'value': '몬스터 처치 시 15% 확률로 65의 MP 회복', 'grade': '에픽'}, {'value': '최대 MP : +2%', 'grade': '레어'}, {'value': '최대 HP : +2%', 'grade': '레어'}]",[],"[{'value': 'LUK : +4%', 'grade': '에픽'}, {'value': '피격 시 30% 확률로 27의 데미지 무시', 'grade': '에픽'}, {'value': '최대 MP : +2%', 'grade': '레어'}]",[]
메카닉반짝,2023-03-06T17:05:17+09:00,수상한 큐브,이벤트 적용되지 않음,장갑,60,블랙 슐트,에픽,노멀,"[{'value': '피격 시 30% 확률로 27의 데미지 무시', 'grade': '에픽'}, {'value': '방어력 : +60', 'grade': '레어'}, {'value': '올스탯 : +3', 'grade': '레어'}]",[],"[{'value': '몬스터 처치 시 15% 확률로 65의 MP 회복', 'grade': '에픽'}, {'value': '최대 MP : +2%', 'grade': '레어'}, {'value': '최대 HP : +2%', 'grade': '레어'}]",[]
메카닉반짝,2023-03-06T17:05:15+09:00,수상한 큐브,이벤트 적용되지 않음,장갑,60,블랙 슐트,에픽,노멀,"[{'value': 'LUK : +4%', 'grade': '에픽'}, {'value': '최대 MP : +2%', 'grade': '레어'}, {'value': '방어력 : +2%', 'grade': '레어'}]",[],"[{'value': '피격 시 30% 확률로 27의 데미지 무시', 'grade': '에픽'}, {'value': '방어력 : +60', 'grade': '레어'}, {'value': '올스탯 : +3', 'grade': '레어'}]",[]
리부트반짝,2023-03-06T16:46:23+09:00,레드 큐브,이벤트 적용되지 않음,반지,100,더 시드 퀘스쳔 링,레전드리,노멀,"[{'value': '최대 HP : +12%', 'grade': '레전드리'}, {'value': 'INT : +9%', 'grade': '유니크'}, {'value': '최대 HP : +9%', 'grade': '유니크'}]",[],"[{'value': '메소 획득량 : +20%', 'grade': '레전드리'}, {'value': 'HP 회복 아이템 및 회복 스킬 효율 : +30%', 'grade': '유니크'}, {'value': 'INT : +9%', 'grade': '유니크'}]",[]
리부트반짝,2023-03-06T16:46:22+09:00,레드 큐브,이벤트 적용되지 않음,반지,100,더 시드 퀘스쳔 링,레전드리,노멀,"[{'value': 'LUK : +12%', 'grade': '레전드리'}, {'value': '최대 MP : +9%', 'grade': '유니크'}, {'value': 'STR : +9%', 'grade': '유니크'}]",[],"[{'value': '최대 HP : +12%', 'grade': '레전드리'}, {'value': 'INT : +9%', 'grade': '유니크'}, {'value': '최대 HP : +9%', 'grade': '유니크'}]",[]
리부트반짝,2023-03-06T16:46:20+09:00,레드 큐브,이벤트 적용되지 않음,반지,100,더 시드 퀘스쳔 링,레전드리,노멀,"[{'value': '방어력 : +12%', 'grade': '레전드리'}, {'value': 'STR : +9%', 'grade': '유니크'}, {'value': '최대 MP : +9%', 'grade': '유니크'}]",[],"[{'value': 'LUK : +12%', 'grade': '레전드리'}, {'value': '최대 MP : +9%', 'grade': '유니크'}, {'value': 'STR : +9%', 'grade': '유니크'}]",[]
리부트반짝,2023-03-06T16:46:18+09:00,레드 큐브,이벤트 적용되지 않음,반지,100,더 시드 퀘스쳔 링,레전드리,노멀,"[{'value': '아이템 드롭률 : +20%', 'grade': '레전드리'}, {'value': '방어력 : +9%', 'grade': '유니크'}, {'value': '최대 MP : +9%', 'grade': '유니크'}]",[],"[{'value': '방어력 : +12%', 'grade': '레전드리'}, {'value': 'STR : +9%', 'grade': '유니크'}, {'value': '최대 MP : +9%', 'grade': '유니크'}]",[]
리부트반짝,2023-03-06T16:46:14+09:00,레드 큐브,이벤트 적용되지 않음,반지,100,더 시드 퀘스쳔 링,레전드리,노멀,"[{'value': 'LUK : +12%', 'grade': '레전드리'}, {'value': '최대 HP : +9%', 'grade': '유니크'}, {'value': '최대 MP : +9%', 'grade': '유니크'}]",[],"[{'value': '아이템 드롭률 : +20%', 'grade': '레전드리'}, {'value': '방어력 : +9%', 'grade': '유니크'}, {'value': '최대 MP : +9%', 'grade': '유니크'}]",[]
리부트반짝,2023-03-06T03:20:58+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'LUK : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '방어력 : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:56+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'STR : +9%', 'grade': '유니크'}, {'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'DEX : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:54+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'DEX : +9%', 'grade': '유니크'}, {'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'DEX : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:53+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': '방어력 : +9%', 'grade': '유니크'}, {'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:51+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'HP 회복 아이템 및 회복 스킬 효율 : +30%', 'grade': '유니크'}, {'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:49+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:47+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': '최대 HP : +9%', 'grade': '유니크'}, {'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:46+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'DEX : +9%', 'grade': '유니크'}, {'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:44+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'LUK : +9%', 'grade': '유니크'}, {'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'DEX : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:42+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'LUK : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '올스탯 : +3%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:41+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': '최대 HP : +9%', 'grade': '유니크'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:39+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'STR : +9%', 'grade': '유니크'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:37+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'HP 회복 아이템 및 회복 스킬 효율 : +30%', 'grade': '유니크'}, {'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:36+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'HP 회복 아이템 및 회복 스킬 효율 : +30%', 'grade': '유니크'}, {'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:34+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': '최대 MP : +9%', 'grade': '유니크'}, {'value': '최대 HP : +9%', 'grade': '유니크'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:32+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': '최대 HP : +9%', 'grade': '유니크'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'LUK : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:30+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': '최대 HP : +9%', 'grade': '유니크'}, {'value': 'LUK : +9%', 'grade': '유니크'}, {'value': '방어력 : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:28+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'DEX : +9%', 'grade': '유니크'}, {'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '최대 MP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:27+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': '최대 MP : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T03:20:25+09:00,블랙 큐브,이벤트 적용되지 않음,반지,160,가디언 엔젤 링,유니크,노멀,"[{'value': 'INT : +9%', 'grade': '유니크'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +6%', 'grade': '에픽'}]",[],"[{'value': 'HP 회복 아이템 및 회복 스킬 효율 : +30%', 'grade': '유니크'}, {'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-06T00:35:37+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,100,아쿠아틱 레터 눈장식,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '4초 당 20의 MP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-06T00:35:35+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,100,아쿠아틱 레터 눈장식,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-06T00:35:33+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,100,아쿠아틱 레터 눈장식,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-06T00:35:14+09:00,수상한 큐브,이벤트 적용되지 않음,망토,150,타일런트 헤르메스 클록,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-06T00:35:12+09:00,수상한 큐브,이벤트 적용되지 않음,망토,150,타일런트 헤르메스 클록,에픽,노멀,"[{'value': '피격 시 30% 확률로 51의 데미지 무시', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-06T00:35:10+09:00,수상한 큐브,이벤트 적용되지 않음,망토,150,타일런트 헤르메스 클록,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '피격 시 30% 확률로 51의 데미지 무시', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-06T00:35:09+09:00,수상한 큐브,이벤트 적용되지 않음,망토,150,타일런트 헤르메스 클록,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
